fy,lea,district,org_code,org_name,org_level,total_cnt,pk_cnt,k_cnt,grade_1_cnt,grade_2_cnt,grade_3_cnt,grade_4_cnt,grade_5_cnt,grade_6_cnt,grade_7_cnt,grade_8_cnt,grade_9_cnt,grade_10_cnt,grade_11_cnt,grade_12_cnt,sp_cnt,el_cnt,el_pct,first_lang_not_english_cnt,high_needs_cnt,high_needs_pct,low_income_cnt,low_income_pct,econ_disadvantaged_cnt,econ_disadvantaged_pct,swd_cnt,swd_pct,reconciles,doc_id
2014,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,864,0,0,0,0,0,0,203,211,225,225,0,0,0,0,0,2,0.002,14,173,0.2,53,0.061,,,130,0.15,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,870,0,0,0,0,0,0,0,0,0,0,207,223,229,206,5,0,0.0,17,92,0.106,30,0.034,,,73,0.084,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350000,North Middlesex,district,3453,91,248,280,267,227,252,283,285,266,296,236,234,242,240,6,19,0.006,45,1128,0.322,626,0.181,,,657,0.187,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,38,0.418,0,0.0,,,38,0.418,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350005,Spaulding Memorial,school,466,0,101,89,104,76,96,0,0,0,0,0,0,0,0,0,15,0.032,16,157,0.337,98,0.21,,,74,0.159,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350010,Ashby Elementary,school,217,0,45,58,39,33,42,0,0,0,0,0,0,0,0,0,0,0.0,0,89,0.41,55,0.253,,,51,0.235,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350030,Hawthorne Brook,school,536,0,0,0,0,0,0,126,133,144,133,0,0,0,0,0,2,0.004,12,160,0.299,95,0.177,,,88,0.164,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350035,Varnum Brook,school,591,0,102,133,124,118,114,0,0,0,0,0,0,0,0,0,0,0.0,1,189,0.32,117,0.198,,,91,0.154,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350310,Nissitissit Middle School,school,594,0,0,0,0,0,0,157,152,122,163,0,0,0,0,0,0,0.0,3,199,0.335,113,0.19,,,124,0.209,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350505,North Middlesex Regional,school,956,0,0,0,0,0,0,0,0,0,0,236,234,242,240,4,2,0.002,12,241,0.252,148,0.155,,,136,0.142,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2014,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,2,1.0,0,0.0,,,2,1.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,00000000,State Totals,00000000,State Totals,state,955844,28375,67670,71574,71669,70470,69922,71175,71442,71235,72190,76671,72959,71266,68038,1188,81146,0.085,176724,408200,0.422,,,251026,0.263,165060,0.171,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,01250000,Harvard,01250000,Harvard,district,1143,8,51,65,72,77,71,89,99,94,103,102,103,99,110,0,11,0.01,44,188,0.162,,,29,0.025,147,0.126,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,01250000,Harvard,01250005,Hildreth Elementary School,school,433,8,51,65,72,77,71,89,0,0,0,0,0,0,0,0,9,0.021,22,78,0.18,,,15,0.035,54,0.125,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,01250000,Harvard,01250505,Bromfield,school,710,0,0,0,0,0,0,0,99,94,103,102,103,99,110,0,2,0.003,22,90,0.127,,,14,0.02,73,0.103,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,01620000,Lunenburg,01620000,Lunenburg,district,1557,42,111,122,119,128,115,134,118,114,127,108,111,98,108,2,17,0.011,36,430,0.272,,,187,0.12,288,0.182,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,01620000,Lunenburg,01620010,Lunenburg Primary School,school,522,42,111,122,119,128,0,0,0,0,0,0,0,0,0,0,9,0.017,14,164,0.314,,,83,0.159,99,0.19,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,01620000,Lunenburg,01620020,Turkey Hill Middle,school,481,0,0,0,0,0,115,134,118,114,0,0,0,0,0,0,5,0.01,14,135,0.281,,,60,0.125,86,0.179,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,01620000,Lunenburg,01620505,Lunenburg High,school,554,0,0,0,0,0,0,0,0,0,127,108,111,98,108,2,3,0.005,8,106,0.191,,,44,0.079,78,0.141,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2349,59,142,167,173,179,185,156,191,189,190,191,184,171,164,8,37,0.016,44,690,0.292,,,324,0.138,417,0.176,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,355,0,0,0,85,110,91,69,0,0,0,0,0,0,0,0,11,0.031,11,110,0.31,,,43,0.121,70,0.197,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,157,0,72,85,0,0,0,0,0,0,0,0,0,0,0,0,9,0.057,10,45,0.287,,,22,0.14,18,0.115,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,549,59,70,82,88,69,94,87,0,0,0,0,0,0,0,0,12,0.022,13,195,0.355,,,101,0.184,109,0.199,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,570,0,0,0,0,0,0,0,191,189,190,0,0,0,0,0,3,0.005,6,152,0.267,,,72,0.126,98,0.172,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,718,0,0,0,0,0,0,0,0,0,0,191,184,171,164,8,2,0.003,4,173,0.241,,,86,0.12,107,0.149,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,1657,55,142,140,153,127,159,128,141,123,148,97,95,94,55,0,53,0.032,102,701,0.414,,,382,0.231,401,0.237,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,352,26,64,44,57,58,61,42,0,0,0,0,0,0,0,0,4,0.011,8,128,0.364,,,77,0.219,59,0.168,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06160000,Ayer Shirley School District,06160002,Page Hilltop School,school,552,29,78,96,96,69,98,86,0,0,0,0,0,0,0,0,31,0.056,47,227,0.411,,,136,0.246,118,0.214,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,412,0,0,0,0,0,0,0,141,123,148,0,0,0,0,0,9,0.022,22,173,0.42,,,95,0.231,105,0.255,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,341,0,0,0,0,0,0,0,0,0,0,97,95,94,55,0,9,0.026,25,135,0.396,,,74,0.217,81,0.238,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2573,52,144,146,163,190,183,196,207,207,218,209,210,217,226,5,11,0.004,85,503,0.194,,,135,0.052,384,0.148,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06730000,Groton-Dunstable,06730001,Boutwell School,school,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,25,0.481,,,4,0.077,22,0.423,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,285,0,57,51,58,56,63,0,0,0,0,0,0,0,0,0,2,0.007,6,63,0.221,,,12,0.042,53,0.186,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06730000,Groton-Dunstable,06730010,Florence Roche School,school,541,0,87,95,105,134,120,0,0,0,0,0,0,0,0,0,7,0.013,35,118,0.218,,,48,0.089,73,0.135,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,828,0,0,0,0,0,0,196,207,207,218,0,0,0,0,0,0,0.0,24,161,0.194,,,49,0.059,121,0.146,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,867,0,0,0,0,0,0,0,0,0,0,209,210,217,226,5,2,0.002,17,110,0.127,,,22,0.025,89,0.103,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350000,North Middlesex,district,3310,82,229,238,275,265,230,252,281,288,268,204,226,237,229,6,16,0.005,49,992,0.294,,,474,0.143,634,0.188,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48,0.585,,,22,0.268,43,0.524,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350005,Spaulding Memorial,school,450,0,84,91,89,106,80,0,0,0,0,0,0,0,0,0,9,0.02,14,160,0.356,,,92,0.204,79,0.176,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350010,Ashby Elementary,school,208,0,44,41,50,38,35,0,0,0,0,0,0,0,0,0,0,0.0,0,80,0.385,,,41,0.197,49,0.236,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350030,Hawthorne Brook,school,539,0,0,0,0,0,0,132,124,140,143,0,0,0,0,0,5,0.009,15,148,0.275,,,68,0.126,87,0.161,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350035,Varnum Brook,school,579,0,101,106,136,121,115,0,0,0,0,0,0,0,0,0,0,0.0,1,157,0.271,,,92,0.159,87,0.15,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350310,Nissitissit Middle School,school,550,0,0,0,0,0,0,120,157,148,125,0,0,0,0,0,0,0.0,3,157,0.285,,,76,0.138,104,0.189,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,901,0,0,0,0,0,0,0,0,0,0,204,226,237,229,5,2,0.002,16,181,0.201,,,83,0.092,124,0.138,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2015,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1.0,,,0,0.0,1,1.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,00000000,State Totals,00000000,State Totals,state,953429,29172,66024,69606,71522,71708,70478,70272,71129,71431,71231,76475,72936,70874,69298,1273,85762,0.09,181185,419764,0.435,,,260998,0.274,165560,0.172,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,01250000,Harvard,01250000,Harvard,district,1137,10,63,57,77,78,76,70,98,99,93,105,103,110,98,0,12,0.011,50,205,0.177,,,47,0.041,149,0.129,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,431,10,63,57,77,78,76,70,0,0,0,0,0,0,0,0,11,0.026,27,79,0.183,,,22,0.051,49,0.114,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,01250000,Harvard,01250505,Bromfield,school,706,0,0,0,0,0,0,0,98,99,93,105,103,110,98,0,1,0.001,23,106,0.15,,,25,0.035,80,0.113,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,1567,38,99,115,133,118,138,118,140,119,115,117,110,108,94,5,23,0.015,41,472,0.297,,,230,0.147,299,0.188,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,01620000,Lunenburg,01620010,Lunenburg Primary School,school,503,38,99,115,133,118,0,0,0,0,0,0,0,0,0,0,13,0.026,16,178,0.354,,,94,0.187,105,0.209,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,01620000,Lunenburg,01620020,Turkey Hill Middle,school,515,0,0,0,0,0,138,118,140,119,0,0,0,0,0,0,6,0.012,14,152,0.295,,,76,0.148,91,0.177,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,01620000,Lunenburg,01620505,Lunenburg High,school,549,0,0,0,0,0,0,0,0,0,115,117,110,108,94,5,4,0.007,11,119,0.217,,,60,0.109,80,0.146,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2350,63,156,156,166,174,176,186,178,200,187,163,186,184,168,7,39,0.017,42,675,0.286,,,328,0.14,401,0.17,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,367,0,0,0,83,85,107,92,0,0,0,0,0,0,0,0,9,0.025,9,107,0.292,,,52,0.142,62,0.169,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,159,0,82,77,0,0,0,0,0,0,0,0,0,0,0,0,5,0.031,5,48,0.302,,,26,0.164,23,0.145,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,551,63,74,79,83,89,69,94,0,0,0,0,0,0,0,0,12,0.022,14,183,0.332,,,94,0.171,107,0.194,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,565,0,0,0,0,0,0,0,178,200,187,0,0,0,0,0,8,0.014,8,144,0.255,,,71,0.126,87,0.154,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,708,0,0,0,0,0,0,0,0,0,0,163,186,184,168,7,5,0.007,6,182,0.257,,,85,0.12,111,0.157,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,1695,64,121,156,139,150,129,156,123,127,129,126,92,91,92,0,60,0.035,126,729,0.421,,,396,0.234,428,0.247,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,392,35,45,72,50,62,61,67,0,0,0,0,0,0,0,0,4,0.01,13,136,0.347,,,76,0.194,77,0.196,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,523,29,76,84,89,88,68,89,0,0,0,0,0,0,0,0,39,0.075,60,230,0.44,,,139,0.266,115,0.22,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,379,0,0,0,0,0,0,0,123,127,129,0,0,0,0,0,8,0.021,19,161,0.425,,,92,0.243,99,0.261,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,401,0,0,0,0,0,0,0,0,0,0,126,92,91,92,0,9,0.022,34,166,0.414,,,89,0.222,101,0.252,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2399,55,61,154,144,162,196,180,198,203,206,201,213,206,217,3,15,0.006,49,484,0.2,,,139,0.058,376,0.156,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06730000,Groton-Dunstable,06730001,Boutwell School,school,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,32,0.582,,,9,0.164,28,0.509,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,250,0,19,63,51,60,57,0,0,0,0,0,0,0,0,0,3,0.012,3,61,0.244,,,14,0.056,52,0.208,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06730000,Groton-Dunstable,06730010,Florence Roche School,school,467,0,42,91,93,102,139,0,0,0,0,0,0,0,0,0,8,0.017,15,103,0.221,,,44,0.094,62,0.133,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,787,0,0,0,0,0,0,180,198,203,206,0,0,0,0,0,4,0.005,20,153,0.194,,,47,0.06,121,0.154,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,840,0,0,0,0,0,0,0,0,0,0,201,213,206,217,3,0,0.0,7,116,0.138,,,25,0.03,94,0.112,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350000,North Middlesex,district,3197,70,216,232,246,274,263,227,263,269,292,186,204,212,233,10,22,0.007,51,1037,0.318,,,527,0.165,653,0.2,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.029,3,46,0.657,,,22,0.314,41,0.586,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350005,Spaulding Memorial,school,457,0,82,85,96,89,105,0,0,0,0,0,0,0,0,0,18,0.039,20,161,0.352,,,93,0.204,79,0.173,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350010,Ashby Elementary,school,200,0,33,39,40,50,38,0,0,0,0,0,0,0,0,0,0,0.0,0,77,0.385,,,47,0.235,52,0.26,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350030,Hawthorne Brook,school,504,0,0,0,0,0,0,107,138,121,138,0,0,0,0,0,1,0.002,10,150,0.298,,,79,0.157,82,0.163,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350035,Varnum Brook,school,574,0,101,108,110,135,120,0,0,0,0,0,0,0,0,0,0,0.0,2,178,0.31,,,107,0.186,101,0.176,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350310,Nissitissit Middle School,school,547,0,0,0,0,0,0,120,125,148,154,0,0,0,0,0,0,0.0,3,179,0.327,,,84,0.154,114,0.208,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350505,North Middlesex Regional,school,835,0,0,0,0,0,0,0,0,0,0,186,204,212,233,0,1,0.001,13,174,0.208,,,92,0.11,112,0.134,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2016,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0,10,1.0,,,3,0.3,10,1.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,00000000,State Totals,00000000,State Totals,state,953748,29474,66131,68167,69822,71806,72053,70884,70494,71730,71724,76183,73221,71279,69397,1383,90204,0.095,191964,436416,0.452,,,288465,0.302,167530,0.174,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,01250000,Harvard,01250000,Harvard,district,1117,11,60,69,62,76,79,76,72,98,103,93,103,108,107,0,12,0.011,45,200,0.176,,,52,0.047,137,0.121,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,01250000,Harvard,01250005,Hildreth Elementary School,school,433,11,60,69,62,76,79,76,0,0,0,0,0,0,0,0,10,0.023,24,69,0.159,,,16,0.037,44,0.102,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,01250000,Harvard,01250505,Bromfield,school,684,0,0,0,0,0,0,0,72,98,103,93,103,108,107,0,2,0.003,21,113,0.165,,,36,0.053,75,0.11,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,01620000,Lunenburg,01620000,Lunenburg,district,1613,41,118,111,116,134,125,141,120,145,123,112,114,106,101,6,26,0.016,46,476,0.293,,,263,0.163,283,0.174,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,01620000,Lunenburg,01620010,Lunenburg Primary School,school,386,41,118,111,116,0,0,0,0,0,0,0,0,0,0,0,9,0.023,9,135,0.35,,,68,0.176,82,0.212,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,400,0,0,0,0,134,125,141,0,0,0,0,0,0,0,0,9,0.023,16,124,0.31,,,69,0.173,71,0.178,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,01620000,Lunenburg,01620305,Lunenburg Middle School,school,388,0,0,0,0,0,0,0,120,145,123,0,0,0,0,0,2,0.005,9,111,0.286,,,64,0.165,61,0.157,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,01620000,Lunenburg,01620505,Lunenburg High,school,439,0,0,0,0,0,0,0,0,0,0,112,114,106,101,6,6,0.014,12,92,0.21,,,62,0.141,55,0.125,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2340,58,141,165,165,176,179,184,188,178,204,172,159,183,179,9,51,0.022,71,717,0.305,,,374,0.16,411,0.175,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,372,0,0,0,78,91,90,113,0,0,0,0,0,0,0,0,13,0.035,15,130,0.349,,,67,0.18,72,0.194,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,160,0,71,89,0,0,0,0,0,0,0,0,0,0,0,0,9,0.056,9,42,0.263,,,21,0.131,17,0.106,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,536,58,70,76,87,85,89,71,0,0,0,0,0,0,0,0,15,0.028,19,181,0.338,,,101,0.188,100,0.187,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,570,0,0,0,0,0,0,0,188,178,204,0,0,0,0,0,8,0.014,20,173,0.304,,,86,0.151,101,0.177,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,702,0,0,0,0,0,0,0,0,0,0,172,159,183,179,9,6,0.009,8,181,0.258,,,99,0.141,111,0.158,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,1721,63,150,136,146,141,151,130,153,113,129,108,119,96,86,0,59,0.034,132,681,0.388,,,409,0.238,353,0.201,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,389,30,69,50,66,52,62,60,0,0,0,0,0,0,0,0,6,0.015,14,134,0.344,,,77,0.198,76,0.195,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,528,33,81,86,80,89,89,70,0,0,0,0,0,0,0,0,35,0.066,58,212,0.402,,,142,0.269,85,0.161,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,395,0,0,0,0,0,0,0,153,113,129,0,0,0,0,0,8,0.02,25,145,0.367,,,87,0.22,77,0.195,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,409,0,0,0,0,0,0,0,0,0,0,108,119,96,86,0,10,0.024,35,156,0.381,,,103,0.252,81,0.198,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2425,64,141,130,169,154,164,201,179,202,209,182,203,210,214,3,20,0.008,55,505,0.206,,,145,0.06,391,0.16,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06730000,Groton-Dunstable,06730001,Boutwell School,school,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,37,0.578,,,13,0.203,32,0.5,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,280,0,56,41,66,55,62,0,0,0,0,0,0,0,0,0,2,0.007,3,60,0.214,,,13,0.046,51,0.182,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06730000,Groton-Dunstable,06730010,Florence Roche School,school,478,0,85,89,103,99,102,0,0,0,0,0,0,0,0,0,10,0.021,15,104,0.218,,,39,0.082,67,0.14,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2017,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,791,0,0,0,0,0,0,201,179,202,209,0,0,0,0,0,8,0.01,26,167,0.211,,,55,0.07,122,0.154,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
