fy,lea,district,org_code,org_name,org_level,subject,subject_level,teacher_fte,licensed_pct,students_per_teacher,student_teacher_ratio_printed,experienced_pct,teachers_without_license,in_field_pct,core_academic_fte,core_academic_pct,doc_id
2022,00000000,State,00000000,State,state,Core-All Subjects,group,11278.6,0.986,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Economics,subject,72.8,0.989,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,English/Language Arts,subject,12882.9,0.982,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Foreign Language,subject,2912.6,0.947,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Geography,subject,133.7,0.984,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,History,subject,2421.1,0.989,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Mathematics,subject,11242.2,0.981,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Reading,subject,2739.7,0.989,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Science,subject,8871.3,0.984,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Social Studies/Social Sciences,subject,5533.8,0.984,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,All Teachers,all,88.5,0.989,11.6,11.6 to 1,0.876,96.6,0.916,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Arts,subject,6.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Civics/Government,subject,0.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Core-All Subjects,group,6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Economics,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,English/Language Arts,subject,13.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Foreign Language,subject,6.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Geography,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,History,subject,5.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Mathematics,subject,12.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Reading,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Science,subject,11.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250000,Harvard,district,Social Studies/Social Sciences,subject,4.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250005,Hildreth Elementary School,school,All Teachers,all,34.5,1.0,13.1,13.1 to 1,0.884,97.1,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250005,Hildreth Elementary School,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250005,Hildreth Elementary School,school,Core-All Subjects,group,6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250005,Hildreth Elementary School,school,English/Language Arts,subject,5.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250005,Hildreth Elementary School,school,Mathematics,subject,5.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250005,Hildreth Elementary School,school,Science,subject,3.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250005,Hildreth Elementary School,school,Social Studies/Social Sciences,subject,3.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,All Teachers,all,54,0.981,10.6,10.6 to 1,0.87,96.3,0.867,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Arts,subject,4.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Civics/Government,subject,0.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Economics,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,English/Language Arts,subject,8.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Foreign Language,subject,6.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Geography,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,History,subject,5.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Mathematics,subject,7.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Reading,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Science,subject,8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01250000,Harvard,01250505,The Bromfield High School,school,Social Studies/Social Sciences,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,All Teachers,all,111.3,0.982,14.3,14.3 to 1,0.901,97.3,0.924,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Arts,subject,6.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Civics/Government,subject,2.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Core-All Subjects,group,10.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Economics,subject,0.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,English/Language Arts,subject,14.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Foreign Language,subject,5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,History,subject,2.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Mathematics,subject,20.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Reading,subject,6.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Science,subject,14.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620000,Lunenburg,district,Social Studies/Social Sciences,subject,9.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620010,Lunenburg Primary School,school,All Teachers,all,23.9,1.0,15.9,15.9 to 1,0.958,100,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Arts,subject,0.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Core-All Subjects,group,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Mathematics,subject,4.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Reading,subject,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Science,subject,3.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Social Studies/Social Sciences,subject,3.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,All Teachers,all,23.6,0.958,15.3,15.3 to 1,0.915,95.7,0.917,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Core-All Subjects,group,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,English/Language Arts,subject,3.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Mathematics,subject,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Reading,subject,2.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Science,subject,3.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Social Studies/Social Sciences,subject,2.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,All Teachers,all,29.2,1.0,13.8,13.8 to 1,0.906,96.6,0.886,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Civics/Government,subject,1.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Core-All Subjects,group,2.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,English/Language Arts,subject,4.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Foreign Language,subject,1.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Mathematics,subject,6.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Science,subject,4.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Social Studies/Social Sciences,subject,2.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,All Teachers,all,33.5,0.97,13.4,13.4 to 1,0.877,97,0.884,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,Civics/Government,subject,0.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,Economics,subject,0.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,English/Language Arts,subject,6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,Foreign Language,subject,3.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,History,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,Mathematics,subject,5.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,Reading,subject,0.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,Science,subject,3.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620505,Lunenburg High,school,Social Studies/Social Sciences,subject,0.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,01620000,Lunenburg,01620605,Advanced Community Experience Program,school,All Teachers,all,1,1.0,5,5.0 to 1,0.0,100,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,All Teachers,all,162.5,0.994,14,14.0 to 1,0.891,94.7,0.976,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Arts,subject,9.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Civics/Government,subject,0.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Core-All Subjects,group,22.4,0.991,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,English/Language Arts,subject,36.8,0.995,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Foreign Language,subject,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Geography,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,History,subject,7.3,0.973,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Mathematics,subject,24.6,0.992,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Reading,subject,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Science,subject,17,0.988,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Social Studies/Social Sciences,subject,6.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,All Teachers,all,26,1.0,14.5,14.5 to 1,0.919,96.2,0.967,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Arts,subject,1.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Core-All Subjects,group,4.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,English/Language Arts,subject,8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Mathematics,subject,2.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Reading,subject,0.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Science,subject,2.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Social Studies/Social Sciences,subject,2.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,All Teachers,all,13.7,1.0,12.2,12.2 to 1,0.92,100,0.947,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,Arts,subject,0.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,Core-All Subjects,group,1.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,English/Language Arts,subject,5.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,Mathematics,subject,1.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,Reading,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,Science,subject,0.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,Social Studies/Social Sciences,subject,0.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,All Teachers,all,38.3,1.0,13.8,13.8 to 1,0.948,97.4,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,Core-All Subjects,group,9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,English/Language Arts,subject,10.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,Mathematics,subject,4.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,Reading,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,Science,subject,2.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,Social Studies/Social Sciences,subject,2.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
