fy,document,page,mode,gutters,money,chars,rows,sections,totals,note
2020,4127-fy-2020-annual-town-report.pdf,98,layout,0,0,2814,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,99,layout,0,0,2193,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,100,ocr,0,0,3,0,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,101,ocr,0,0,12,0,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,102,layout,0,0,3003,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,103,plain,0,0,3351,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,104,plain,0,0,1293,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,105,plain,0,0,3021,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,106,layout,0,0,2956,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,107,layout,0,2,3967,2,town_meeting|school_report,,
2020,4127-fy-2020-annual-town-report.pdf,108,layout,0,0,3085,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,109,layout,0,0,3939,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,110,layout,0,0,2889,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,111,layout,0,0,4066,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,112,layout,0,0,3801,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,113,plain,0,0,3536,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,114,plain,0,0,2951,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,115,layout,0,0,3833,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,116,plain,0,0,1675,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,117,layout,0,0,3870,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,118,layout,0,0,2963,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,119,plain,0,0,1842,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,120,layout,0,0,4527,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,121,layout,0,0,4318,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,122,layout,0,0,2991,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,123,plain,0,0,1781,0,staff_roster,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,124,layout,0,0,3805,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,125,layout,0,0,3193,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,126,layout,0,0,3232,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,127,ocr,0,0,1718,0,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,128,ocr,0,0,954,0,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,129,ocr,0,0,246,0,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,130,layout,0,0,5142,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,131,layout,0,0,882,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,132,layout,0,0,2131,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,133,layout,0,1,3101,1,school_report,,
2020,4127-fy-2020-annual-town-report.pdf,134,plain,0,0,3181,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,135,layout,0,0,5673,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,136,layout,0,0,5122,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,137,layout,0,0,5238,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,138,layout,0,0,4959,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,139,layout,0,0,2777,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,140,layout,0,0,4645,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,141,layout,0,0,3939,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,142,layout,0,0,4623,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,143,layout,0,0,3779,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,144,layout,0,0,1364,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,145,ocr,0,0,13,0,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,146,ocr,0,0,3,0,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,147,layout,0,0,2596,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,148,layout,0,0,2643,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,149,layout,0,1,1654,1,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,150,layout,0,6,2266,5,enterprise|town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,151,layout,4,28,3649,28,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,152,layout,4,24,2494,24,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,153,plain,1,18,1193,18,,,
2020,4127-fy-2020-annual-town-report.pdf,154,plain,1,19,1033,19,,,
2020,4127-fy-2020-annual-town-report.pdf,155,plain,0,12,2178,10,enterprise|town_meeting|school_report,,
2020,4127-fy-2020-annual-town-report.pdf,156,layout,0,2,3845,2,trust_funds|enterprise|town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,157,layout,0,0,3899,0,trust_funds|town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,158,layout,2,4,3397,4,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,159,plain,0,0,2392,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,160,layout,0,1,2452,1,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,161,layout,0,0,3306,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,162,layout,0,0,3315,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,163,layout,0,0,3425,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,164,layout,0,0,2824,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,165,layout,0,0,3020,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,166,layout,0,0,2808,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,167,layout,0,0,1800,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,168,layout,1,17,3378,12,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,169,layout,0,12,4606,12,trust_funds|enterprise|town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,170,layout,0,1,4882,1,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,171,layout,0,0,4285,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,172,layout,0,0,3848,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,173,plain,0,0,3110,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,174,layout,0,1,2463,1,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,175,layout,0,1,3433,1,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,176,layout,0,0,3015,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,177,layout,0,1,2639,1,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,178,layout,0,0,2111,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,179,layout,0,0,2601,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,180,layout,0,0,3202,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,181,layout,0,0,3108,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,182,layout,0,1,2483,1,town_meeting,,
2020,4127-fy-2020-annual-town-report.pdf,183,layout,0,0,2505,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,184,layout,0,0,2910,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,185,layout,0,0,2501,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,186,layout,0,0,3344,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,187,plain,0,0,354,0,town_meeting,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,188,plain,0,0,826,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,189,plain,0,0,1448,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,190,plain,0,0,1008,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,191,plain,0,0,291,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,192,plain,0,0,874,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,193,plain,0,0,1448,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,194,plain,0,0,1008,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,195,plain,0,0,291,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,196,plain,0,0,846,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,197,plain,0,0,880,0,school_report,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,198,plain,0,0,897,0,trust_funds,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,199,plain,0,0,542,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,200,plain,0,0,1049,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,201,plain,0,0,1094,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,202,plain,0,0,889,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,203,plain,0,0,856,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,204,plain,0,0,113,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,205,plain,0,0,1152,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,206,plain,0,0,892,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,207,ocr,0,0,3,0,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,208,ocr,6,90,1950,45,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,209,ocr,6,90,1986,45,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,210,ocr,6,90,1909,45,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,211,ocr,6,90,1949,45,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,212,ocr,6,89,1939,46,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,213,ocr,6,90,1934,46,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,214,ocr,6,30,688,18,,,0 low-confidence money line(s)
2020,4127-fy-2020-annual-town-report.pdf,215,plain,0,0,1975,0,,,"text, no figures"
2020,4127-fy-2020-annual-town-report.pdf,216,ocr,0,0,3,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,1,ocr,0,0,4,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,2,,0,0,0,0,,,"no text layer -- scan, needs OCR"
2021,4128-fy-2021-annual-town-report.pdf,3,ocr,0,0,1783,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,4,ocr,0,0,829,0,appropriations|special_revenue|trust_funds|balance_sheet,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,5,ocr,0,0,522,0,payroll|town_meeting,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,6,ocr,0,1,3098,1,town_meeting|school_report,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,7,ocr,0,0,1090,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,8,ocr,0,0,712,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,9,ocr,0,0,543,0,trust_funds|school_report,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,10,ocr,0,0,1086,0,school_report,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,11,ocr,0,0,583,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,12,ocr,0,0,878,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,13,ocr,0,0,674,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,14,ocr,0,0,775,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,15,ocr,0,0,638,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,16,ocr,0,0,507,0,school_report,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,17,ocr,0,0,16,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,18,ocr,0,0,3391,0,town_meeting,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,19,ocr,0,0,3134,0,town_meeting,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,20,ocr,0,0,2952,0,trust_funds|town_meeting,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,21,ocr,0,2,2970,1,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,22,ocr,0,0,1908,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,23,ocr,0,83,2014,7,trust_funds|debt,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,24,ocr,2,4,108,4,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,25,ocr,5,149,2856,53,receipts,GRAND TOTAL=1.62,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,26,ocr,5,7,180,6,appropriations|debt,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,27,ocr,0,172,2335,6,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,28,ocr,1,120,1699,5,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,29,ocr,0,110,1501,9,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,30,ocr,0,124,1778,8,school_report,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,31,ocr,0,137,2126,9,capital_project,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,32,ocr,1,85,1445,5,school_report,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,33,ocr,1,84,1416,5,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,34,ocr,1,72,1267,7,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,35,ocr,1,82,1415,7,enterprise,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,36,ocr,1,82,1436,7,enterprise,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,37,ocr,0,134,3417,3,town_meeting|school_report,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,38,ocr,1,20,2051,6,valuation|tax_rate,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,39,ocr,0,33,1339,2,trust_funds,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,40,ocr,8,199,2261,25,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,41,ocr,9,210,2524,26,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,42,ocr,0,0,1423,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,43,ocr,10,5,3107,3,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,44,ocr,0,16,882,4,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,45,ocr,0,1,1552,1,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,46,ocr,2,7,687,3,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,47,ocr,5,62,1231,41,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,48,ocr,7,82,1535,35,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,49,ocr,6,36,879,18,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,50,,0,0,0,0,,,"no text layer -- scan, needs OCR"
2021,4128-fy-2021-annual-town-report.pdf,51,ocr,0,0,13,0,,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,52,ocr,0,0,2302,0,town_meeting,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,53,ocr,0,0,1246,0,school_report,,0 low-confidence money line(s)
2021,4128-fy-2021-annual-town-report.pdf,54,ocr,0,0,1013,0,,,0 low-confidence money line(s)
